AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
5.7327,1015.5,93.574,4.0415,23.367,1083.6,550.03,133.7,11.753,1.3623,82.528
24.679,1006.8,82.089,4.086,25.698,1092.1,550.41,133.78,12.242,1.3603,63.367
20.97,1011.0,83.61,3.1637,19.799,1057.8,549.93,110.77,10.681,2.0285,56.264
13.505,1010.8,100.13,4.692,24.769,1088.1,550.09,135.37,12.027,0.84484,71.007
18.366,1011.3,91.751,3.0613,19.682,1057.2,549.91,111.57,10.547,2.3297,60.366
19.935,1007.3,81.58,3.6682,25.202,1089.3,550.11,134.45,11.904,0.71332,64.96
16.803,1022.1,53.964,3.5783,24.248,1087.7,550.14,133.79,11.851,0.99772,73.163
8.8955,1010.9,66.903,5.303,32.963,1099.9,528.32,162.35,13.979,1.0292,70.312
25.12,1006.5,70.867,3.1604,20.369,1060.2,549.84,111.64,10.722,4.339,46.996
24.187,1004.1,91.982,3.5796,23.584,1078.5,550.35,125.24,11.434,0.75973,53.474
6.8494,1020.6,84.346,5.0884,32.633,1100.1,527.23,164.75,14.045,0.2035,63.226
10.819,1004.6,95.283,3.5286,19.022,1053.6,550.04,110.79,10.328,3.5964,78.726
10.478,1009.8,95.26,5.3682,32.175,1100.1,529.93,161.04,13.949,0.53954,68.579
19.522,1010.7,70.961,4.1737,24.395,1086.7,550.36,132.48,11.833,1.7123,70.898
24.361,1012.0,58.321,3.7572,25.287,1091.1,549.59,133.81,12.211,0.72846,65.233
9.3232,1023.1,80.046,5.1352,33.027,1100.0,526.16,163.14,14.158,0.91023,65.509
23.713,1013.5,69.233,3.7112,25.368,1091.6,549.98,134.75,12.184,1.1599,66.807
30.497,1008.9,52.416,4.1593,26.505,1095.0,550.24,133.72,12.271,0.058478,62.95
25.263,1013.6,72.942,4.0537,25.856,1093.2,550.08,134.38,12.108,0.45504,62.15
14.821,1011.1,78.01,4.8111,25.715,1093.9,550.3,139.75,12.173,0.67143,71.862
12.508,998.5,89.838,4.2217,24.291,1085.1,549.76,133.66,11.825,0.5373,72.269
18.502,1015.8,64.777,4.4715,31.7,1100.3,532.21,157.69,13.763,1.691,64.0
8.3744,1013.2,93.843,4.1315,23.72,1084.6,550.24,133.73,11.771,1.8887,79.668
27.046,1011.9,50.528,3.7287,25.719,1091.7,549.92,133.79,12.227,0.81027,65.612
20.241,1017.9,92.23,3.7454,24.903,1089.5,550.02,133.72,12.135,0.71883,59.165
26.433,1011.4,54.431,4.0033,25.924,1092.8,549.57,134.34,12.157,0.94016,65.442
19.595,1016.8,79.026,3.6193,24.886,1089.2,550.26,134.3,12.02,1.0723,62.426
27.435,1004.9,74.384,4.459,29.699,1099.7,541.48,147.34,13.164,0.33685,54.643
22.087,1013.2,84.528,4.4258,30.627,1100.2,537.37,151.09,13.502,0.53935,55.847
28.83,1016.1,38.923,3.8029,23.983,1082.5,550.05,125.19,11.755,0.59583,64.28
12.165,1025.8,70.975,4.7775,32.942,1100.0,527.86,161.7,14.062,0.35877,63.759
10.571,1027.6,74.697,4.0122,23.887,1085.4,550.01,133.53,11.84,1.8163,80.208
30.593,1008.8,55.084,3.6483,23.902,1081.8,550.23,125.53,11.567,1.2317,55.201
24.043,1012.5,91.517,3.2601,20.228,1060.4,549.86,111.73,10.755,2.0702,48.366
24.566,1014.2,56.311,4.3958,31.016,1099.9,535.96,152.94,13.526,0.71557,58.126
6.7718,1017.8,81.128,5.1529,32.894,1100.2,526.52,165.33,14.119,0.1671,62.747
18.652,1014.7,83.996,4.5117,24.994,1089.4,550.17,133.98,12.175,1.639,68.989
16.618,1008.0,90.822,3.6313,24.519,1086.9,550.06,133.72,11.912,0.59629,66.412
29.582,1008.4,60.729,4.4454,29.463,1100.0,542.46,145.52,13.167,1.1395,58.762
23.664,1011.9,90.84,3.1167,20.186,1060.0,550.07,111.78,10.639,2.0646,50.712
8.3883,1022.4,97.922,4.0351,23.796,1084.2,549.79,133.4,11.804,1.8167,77.449
12.191,1014.8,84.394,4.9099,32.52,1100.1,529.7,160.55,13.958,0.44354,64.565
24.861,1012.2,76.159,4.0289,25.469,1091.2,550.08,133.33,11.978,1.1349,60.227
16.983,1020.4,72.178,3.2381,19.051,1055.5,550.01,109.69,10.418,3.575,72.198
15.321,1006.9,100.11,4.561,24.591,1086.6,550.04,133.83,11.875,1.3861,68.05
28.267,1004.6,70.784,4.5195,29.794,1099.7,541.2,146.98,13.259,0.29756,54.353
6.3711,1018.0,76.449,4.0076,23.473,1083.3,550.01,133.66,11.758,1.8238,60.38
6.5848,1024.2,83.787,3.9458,23.679,1085.0,549.96,135.04,11.874,1.8829,82.37
18.243,1017.9,87.54,4.8832,30.943,1100.1,532.91,154.81,13.767,1.2017,59.448
8.8455,1014.1,78.534,3.8254,23.639,1084.2,549.83,133.67,11.807,1.346,77.08
13.82,1022.5,89.63,3.1321,18.752,1029.3,533.24,104.8,10.306,12.984,110.53
30.036,1009.0,53.967,3.9571,25.61,1091.8,549.84,133.36,12.127,0.40025,63.231
24.528,1015.6,72.285,4.097,26.0,1094.7,549.65,134.77,12.383,0.62468,65.875
25.512,1017.7,56.615,4.1533,25.714,1093.2,550.35,133.74,12.302,1.4672,69.131
21.395,1015.8,82.608,3.3949,22.039,1071.5,549.91,120.43,11.129,1.9371,57.725
18.811,1016.1,86.127,3.5843,24.448,1087.2,550.02,132.7,11.945,1.2013,64.01
5.6019,1032.6,83.296,4.0747,23.589,1087.1,549.98,133.76,12.004,1.845,84.558
15.669,1012.1,74.142,3.593,24.887,1087.2,548.68,136.06,11.943,1.2047,64.69
23.572,1012.8,92.019,3.3093,20.244,1060.8,550.02,111.78,10.799,3.5698,51.023
25.796,1009.3,52.28,4.5928,31.033,1099.7,536.08,152.78,13.519,0.99188,61.128
21.765,1009.2,77.409,3.0391,19.938,1058.8,550.09,111.97,10.709,2.1372,56.666
23.485,1006.3,79.843,3.7616,24.544,1085.1,550.42,129.12,11.881,0.89509,62.922
26.282,1010.3,86.556,4.4897,30.232,1100.0,539.01,147.05,13.206,0.6998,53.039
4.4063,1021.3,95.531,3.5891,19.289,1057.9,550.02,112.81,10.595,4.9031,116.13
10.841,1008.1,94.716,5.0717,26.867,1088.6,542.96,142.12,12.495,1.2992,75.967
15.321,1016.2,82.419,3.9355,22.598,1075.7,549.43,125.92,11.367,2.6973,77.164
25.751,1017.1,70.872,4.0576,25.843,1093.2,550.01,134.18,12.245,0.36173,61.64
10.749,1015.3,97.527,4.4635,23.919,1085.3,550.02,133.66,11.854,1.4899,75.496
23.923,1011.9,79.487,3.0966,20.205,1060.2,550.01,111.77,10.634,1.8316,53.688
8.6814,1010.9,86.78,4.1245,23.755,1083.8,550.09,133.66,11.838,0.35988,78.148
26.38,1012.8,37.19,4.4755,31.112,1099.8,535.7,153.13,13.588,1.4044,62.191
9.8746,1022.6,93.704,3.7497,22.473,1077.5,549.68,128.32,11.555,2.5252,79.491
17.944,1013.4,93.138,3.4418,22.928,1078.2,549.94,126.53,11.447,1.3941,61.036
16.913,1009.6,92.271,3.6254,24.577,1087.2,550.12,133.67,11.813,0.46431,65.56
23.227,1015.7,65.21,4.8971,30.501,1100.3,535.11,152.58,13.65,1.0522,60.015
20.638,1011.6,89.411,3.7584,25.043,1089.4,550.28,134.01,12.053,0.58942,60.787
3.9896,1021.6,80.168,3.8217,23.154,1082.7,550.06,132.53,11.69,0.23187,84.81
21.885,1014.4,68.95,4.4407,31.219,1099.7,535.07,154.09,13.624,0.78626,59.23
23.35,1003.3,84.274,3.7907,25.558,1090.2,550.04,134.0,12.117,0.70995,61.526
7.3944,1018.1,84.633,3.9106,23.482,1084.2,549.87,133.66,11.688,0.96698,78.778
13.434,1015.8,87.9,5.0072,32.45,1099.8,529.72,158.91,13.931,1.0984,65.829
26.738,1011.2,62.339,3.749,25.375,1090.2,549.64,132.73,11.947,0.64252,63.014
15.246,1014.3,88.697,4.4482,24.497,1087.2,549.85,133.88,11.9,0.42799,67.209
23.623,1009.4,82.049,4.1447,26.044,1094.5,550.34,135.95,12.411,1.1458,64.267
12.821,1018.7,83.805,5.1542,31.844,1100.1,531.78,157.3,13.864,1.9633,70.954
27.062,1012.0,45.227,4.4721,30.835,1099.7,536.85,151.99,13.519,1.1141,58.792
28.167,1005.7,72.841,4.053,26.959,1093.9,547.07,136.61,12.508,0.37,60.735
5.1002,1017.0,81.239,3.8774,23.596,1085.3,549.93,133.68,11.837,1.0698,84.448
7.3372,1023.0,80.076,4.7698,33.322,1100.0,524.71,165.87,14.276,0.28478,65.495
13.545,1015.7,86.679,5.0667,33.188,1099.9,527.98,160.71,14.093,0.60736,61.615
23.273,1010.4,64.313,3.7239,25.341,1091.0,549.95,133.72,12.045,0.48772,65.917
6.907,1026.4,86.876,4.2019,23.251,1083.8,550.25,133.57,11.778,1.7176,82.096
11.526,1024.3,71.628,5.1957,32.9,1099.9,527.69,162.0,14.101,0.78912,63.365
8.9323,1029.4,84.612,4.5057,27.478,1099.6,545.83,148.71,12.726,0.40559,77.507
31.287,1011.7,39.832,3.9524,26.295,1094.8,550.18,133.26,12.262,0.46049,66.057
15.56,1014.6,90.783,4.3831,30.727,1100.2,536.18,154.52,13.439,0.72337,64.541
11.505,1014.6,85.638,4.0006,24.107,1086.1,550.05,134.24,11.871,1.5925,76.457
13.889,1008.9,70.593,3.9359,20.736,1066.2,550.01,119.05,11.0,1.563,75.253
5.7782,1023.0,84.913,3.9643,23.441,1084.0,549.81,132.77,11.943,1.0353,81.983
11.386,1023.2,80.31,3.0165,20.276,1064.6,549.96,118.18,10.913,2.922,78.579
19.764,1005.1,88.096,3.0662,20.122,1059.2,549.81,112.75,10.604,2.1039,61.307
19.579,1002.4,93.253,3.7774,25.106,1088.8,549.75,134.51,11.976,0.59877,61.439
27.143,1013.3,63.597,4.1352,25.78,1092.6,549.9,133.7,12.226,0.92991,60.521
23.796,1010.3,95.448,3.568,23.09,1077.0,549.95,123.76,11.382,1.2276,55.282
21.626,1005.4,80.341,3.6366,24.79,1087.7,550.23,132.72,11.823,0.91577,64.655
26.063,1003.1,84.403,3.245,20.708,1062.1,550.14,112.4,10.833,1.3301,49.097
13.07,997.47,91.88,4.2787,24.67,1085.5,549.37,134.99,11.992,0.90871,73.373
22.503,1006.5,86.131,3.4646,22.969,1077.3,550.18,124.29,11.541,1.0711,54.341
26.635,1011.1,55.57,3.9591,25.809,1092.8,550.61,133.74,12.345,0.055362,64.557
27.86,1011.7,49.732,4.1852,26.005,1094.3,550.21,133.78,12.259,0.76666,67.302
21.513,1015.4,79.478,3.129,19.976,1059.4,549.83,111.77,10.468,2.5537,57.808
23.911,1012.1,81.955,4.0267,25.302,1090.3,550.1,133.07,12.02,0.98692,58.831
21.581,1013.3,93.887,4.3646,29.384,1096.0,539.34,145.69,13.067,0.97626,58.473
22.451,1012.7,70.888,4.3972,31.196,1099.7,535.49,153.98,13.44,0.59249,58.881
28.327,1016.1,52.368,4.1055,25.912,1093.5,550.49,133.21,12.307,0.50129,64.491
32.075,1010.6,39.569,4.0255,26.226,1093.9,549.56,133.45,12.411,0.38,68.464
10.486,1015.3,99.081,4.505,24.11,1086.2,549.84,134.45,11.949,2.7627,80.655
16.917,1004.1,96.754,3.142,19.607,1056.7,550.02,111.74,10.445,2.7323,61.854
23.924,1011.8,50.98,2.8809,18.682,1050.8,549.99,104.81,10.096,2.7534,61.641
21.55,1008.9,62.894,4.2422,24.983,1089.1,549.77,134.7,12.053,1.4341,72.674
11.268,1021.1,88.449,4.4339,23.947,1085.2,549.97,133.56,11.87,1.5242,75.667
13.939,1015.0,53.899,5.157,31.829,1100.0,531.75,157.35,13.755,0.8267,69.257
22.583,1012.7,93.157,3.6361,24.168,1083.0,549.94,128.47,11.773,1.0233,61.871
16.087,1019.9,72.521,3.9354,24.245,1087.2,550.15,133.7,11.994,1.5244,75.068
10.953,1015.7,62.303,5.2429,32.58,1099.7,529.35,160.98,13.896,0.53381,67.268
26.581,1010.4,74.039,3.9173,26.031,1092.9,549.86,134.75,12.238,0.17372,59.061
8.3424,1023.6,89.842,3.8446,23.577,1085.0,549.95,134.18,11.972,1.6782,77.948
21.242,1021.5,68.382,4.8194,31.268,1100.4,533.9,152.03,13.783,1.2507,60.849
10.074,1025.2,93.35,3.6806,23.52,1085.0,550.01,133.64,11.71,1.2676,77.477
17.339,1013.4,98.133,4.7707,31.896,1099.5,532.38,156.02,13.655,1.0687,58.754
16.663,1011.2,91.413,2.9892,19.313,1055.7,549.83,110.93,10.536,3.0889,63.836
29.922,1012.5,54.072,3.9988,26.047,1093.9,549.81,133.38,12.186,0.033723,62.721
3.3894,1017.0,85.03,4.0783,23.51,1085.5,550.07,134.09,11.82,0.93641,60.38
4.7963,1015.5,81.062,4.017,23.567,1083.4,549.74,134.66,11.739,1.5436,84.27
17.797,1014.0,87.271,3.631,24.686,1088.3,549.89,134.36,11.92,0.93806,64.669
9.3224,1027.9,77.017,5.5285,32.498,1099.6,527.82,162.75,14.142,0.96118,61.848
18.323,1002.3,95.993,4.547,30.672,1099.7,537.02,153.11,13.354,0.071909,62.072
20.01,1009.3,86.404,2.8113,18.097,1046.8,549.21,103.5,10.179,4.6036,73.331
22.187,1011.8,89.846,3.0787,19.875,1058.6,550.04,111.28,10.609,2.351,53.961
19.064,1010.9,71.516,4.1722,24.626,1087.7,550.14,133.69,11.951,1.3295,71.323
21.964,1021.1,66.485,4.8017,31.087,1100.0,534.34,151.09,13.635,1.3384,61.589
10.57,1022.7,62.595,5.0499,32.108,1100.0,530.02,160.65,13.912,0.94479,68.538
18.363,1021.2,78.702,4.2776,27.916,1099.7,544.99,145.74,12.801,1.1626,71.879
11.283,1006.3,88.04,3.6485,18.958,1054.6,549.8,111.51,10.405,3.1007,86.152
34.101,1014.0,41.255,4.6037,30.35,1099.9,538.97,147.46,13.257,0.51051,55.643
9.7254,1007.9,89.651,3.9828,24.308,1085.2,550.02,134.35,11.731,1.1689,75.501
19.062,1012.5,88.759,3.1888,19.949,1060.1,549.89,112.79,10.66,2.4638,58.925
8.9929,1027.1,73.985,5.5954,32.611,1100.2,527.23,163.09,14.159,0.93697,62.352
24.145,1011.2,85.677,3.2005,20.359,1061.5,550.2,112.08,10.835,1.7341,51.501
11.939,1018.8,77.576,5.068,32.209,1100.0,529.79,160.3,13.909,0.93493,66.704
18.482,1000.1,95.787,3.793,24.749,1086.1,550.1,133.33,11.786,0.77031,63.036
10.697,1027.3,90.654,4.0023,23.763,1086.2,550.02,134.1,11.865,1.5787,75.505
10.07,1015.6,87.574,2.9802,19.451,1053.7,546.12,114.39,10.631,4.1685,77.082
21.755,1015.0,78.327,4.3836,30.916,1100.1,535.14,153.05,13.561,1.2099,66.588
28.234,1010.8,64.247,4.1497,26.26,1094.6,550.03,133.73,12.311,0.19534,61.826
11.242,1018.2,96.927,4.369,24.148,1083.4,548.83,133.14,11.88,1.987,80.244
19.768,1008.6,88.763,3.9035,26.873,1098.8,549.2,142.4,12.48,0.5438,67.602
28.872,1016.0,49.331,4.0893,25.883,1093.7,549.96,132.8,12.279,0.3921,63.773
23.617,1021.6,58.78,5.0359,32.08,1099.8,530.87,151.77,13.856,1.3553,61.179
11.77,1008.2,89.489,3.888,19.28,1048.7,544.47,111.36,10.457,4.4278,82.096
29.162,1013.6,50.661,4.1048,26.087,1094.1,549.9,133.82,12.123,0.31252,63.896
23.862,1014.0,75.172,4.5393,31.495,1099.9,534.12,151.48,13.568,1.198,59.354
27.77,1012.2,62.526,4.0866,26.023,1093.9,550.22,133.75,12.256,0.1714,61.574
10.976,1019.1,90.318,4.0552,23.799,1083.7,549.92,132.38,11.758,1.5312,77.113
29.256,1016.6,60.781,3.9772,26.086,1094.7,549.99,133.76,12.284,1.0732,65.081
26.159,1002.4,64.692,4.4784,31.245,1099.6,536.66,150.8,13.424,0.80067,60.018
18.746,1012.8,78.155,3.5432,24.668,1087.8,550.24,133.72,11.956,1.0934,64.412
20.086,1015.1,94.212,3.1499,19.556,1057.3,549.86,110.76,10.412,2.9849,53.835
25.541,1013.1,71.15,4.4646,30.492,1100.2,537.7,149.89,13.436,0.78482,55.439
15.37,1022.0,63.214,4.6975,25.762,1084.3,543.32,136.19,12.245,1.0092,70.761
29.648,1004.3,69.631,4.4793,29.839,1100.1,541.64,145.73,13.077,1.1527,55.755
26.552,1011.2,62.445,3.0484,20.077,1059.1,550.04,110.5,10.709,1.8815,55.854
12.05,1018.0,88.508,3.1776,21.273,1059.9,543.48,119.3,11.016,18.493,67.162
10.897,1014.0,71.986,4.5874,28.999,1091.6,536.27,149.96,12.998,0.64798,70.924
14.477,1020.8,75.297,4.3105,24.249,1086.6,549.91,133.62,11.881,0.55836,72.648
20.883,1008.2,77.331,3.0838,19.859,1059.1,550.06,111.82,10.73,2.1363,56.669
30.529,1013.9,54.541,3.2844,20.809,1063.5,550.16,111.81,10.844,1.4461,50.77
27.097,1009.3,57.626,3.9596,25.917,1092.7,550.14,133.73,12.193,0.19856,64.687
27.44,1003.9,66.737,4.3844,30.067,1099.7,540.42,148.04,13.267,0.53904,54.644
20.842,1014.8,85.818,3.1759,19.798,1059.2,549.97,111.74,10.61,2.8849,55.659
29.53,1009.4,59.036,4.0652,26.481,1095.9,549.9,135.03,12.403,0.42156,62.288
29.282,1013.8,48.049,4.4285,30.231,1100.0,538.84,149.44,13.421,0.82684,59.465
6.7158,1016.9,90.468,5.1245,33.69,1100.2,525.26,166.32,14.221,0.36302,61.948
29.88,1007.3,48.443,3.4295,20.905,1063.7,550.01,112.75,10.882,1.6505,55.549
26.472,1008.5,64.514,3.9714,25.715,1092.5,549.89,133.82,12.308,0.25178,64.09
17.514,1014.1,90.651,3.0145,19.421,1056.3,549.95,111.11,10.519,3.3089,66.327
3.9986,1008.5,97.208,5.0982,33.651,1100.1,524.88,168.37,14.304,0.72412,66.934
27.444,1010.9,63.548,3.2591,20.622,1062.3,549.96,112.23,10.752,1.5765,51.498
9.1992,1006.7,88.402,4.0597,23.871,1084.9,550.03,134.63,11.799,1.4586,78.344
9.8164,1022.6,76.766,4.3243,23.785,1084.8,549.51,133.95,11.922,1.3989,78.536
5.4797,1015.8,75.883,3.9756,23.584,1083.5,549.88,134.46,11.791,1.4487,84.352
9.8221,1011.2,90.62,3.5876,19.018,1051.5,547.06,111.73,10.426,4.1569,81.626
9.8142,1007.5,98.658,4.2228,23.9,1084.0,550.04,133.65,11.794,0.48919,74.672
18.082,1012.8,93.901,3.8445,24.921,1087.2,549.03,134.23,12.03,1.2738,63.546
16.432,1021.1,75.903,4.7101,30.836,1099.2,533.21,154.97,13.627,1.4199,64.519
7.4018,1022.6,87.673,4.7564,33.441,1100.0,524.69,166.01,14.279,0.4273,66.026
6.8228,1022.7,84.26,3.867,23.295,1084.4,549.96,134.15,11.937,1.3943,81.882
17.409,1000.6,87.799,3.5688,19.834,1058.0,549.95,112.43,10.545,3.1905,68.617
16.477,1017.6,81.894,4.684,29.639,1100.0,537.43,152.62,13.49,0.93063,63.145
19.642,1012.3,84.182,3.8301,24.884,1089.1,550.1,133.69,11.975,0.71674,60.659
27.577,1013.8,53.161,3.821,25.75,1092.7,549.77,133.81,12.221,0.7273,66.578
18.009,1018.8,90.21,3.1233,18.391,1043.9,544.57,104.54,10.293,8.3299,96.524
15.671,1015.8,66.29,5.0671,31.464,1099.9,533.57,155.6,13.592,0.44664,66.657
9.841,1022.2,77.791,4.7141,32.624,1099.6,527.61,162.56,14.095,0.52366,69.291
29.012,1007.2,63.124,3.3126,20.776,1062.4,550.14,111.86,10.807,1.4838,50.714
16.171,1008.7,81.61,3.5037,19.24,1052.6,548.17,110.27,10.332,4.4333,76.475
13.531,1017.1,90.3,4.1698,24.064,1084.4,549.96,132.56,11.851,1.5656,74.815
6.4712,1030.8,91.339,4.1194,23.662,1086.1,549.94,135.55,11.923,1.9748,82.393
2.5856,1016.3,83.449,3.8485,23.558,1084.7,549.65,133.67,11.799,1.3361,85.777
23.514,1013.5,85.297,4.4273,30.392,1099.4,538.5,149.47,13.243,0.28877,53.295
32.161,1008.0,51.739,4.4132,29.265,1100.1,543.41,144.92,13.134,0.20614,57.827
13.142,1020.8,73.834,4.0912,24.311,1086.7,549.95,133.65,12.082,1.0488,74.85
26.373,1010.7,77.359,3.8417,25.694,1092.1,550.3,133.85,12.332,0.35976,57.486
7.7579,1012.7,71.019,4.1841,23.988,1086.3,550.15,133.66,11.886,1.1188,82.425
12.579,1017.9,57.743,5.2123,32.358,1099.9,530.03,159.39,13.956,0.27646,66.507
28.522,1007.8,57.595,3.2853,20.647,1061.2,550.27,111.31,10.838,6.7265,45.913
23.122,1009.4,86.691,3.2504,20.251,1059.8,550.01,111.76,10.788,1.922,51.89
19.674,1007.8,88.952,3.2989,20.908,1064.7,549.93,116.33,10.822,1.742,57.524
3.7516,1017.8,85.182,3.5781,23.917,1085.9,550.0,134.67,11.91,0.26747,82.028
20.853,1008.6,83.426,3.6825,24.943,1088.9,549.89,133.76,12.012,0.71428,61.854
20.242,1009.6,84.942,3.1838,20.095,1060.2,550.13,112.77,10.675,2.7984,56.683
25.392,1011.8,68.262,3.8095,25.762,1093.0,549.93,135.65,12.202,1.0807,75.861
7.0397,1021.4,93.593,3.3101,19.182,1043.4,540.04,111.67,10.513,9.2453,107.03
16.035,1008.7,82.078,4.4616,31.473,1100.2,533.22,156.57,13.71,0.73112,65.468
16.238,1003.3,100.11,3.7839,24.568,1086.5,549.81,133.76,11.953,0.28741,64.386
23.051,1013.4,73.002,3.8502,25.272,1091.2,550.14,133.76,11.961,0.47082,61.502
28.689,1006.4,54.859,3.97,25.757,1092.2,550.2,133.73,12.059,0.21748,66.492
31.999,1011.2,46.161,4.7566,31.117,1100.2,536.54,148.19,13.456,0.90234,56.219
24.647,1005.9,85.093,3.1833,20.217,1060.1,550.03,111.85,10.708,2.0649,51.799
10.346,1016.1,88.894,4.5101,24.01,1085.8,549.84,134.07,11.868,1.2593,74.563
11.41,1023.6,75.685,4.2741,27.031,1093.0,542.56,144.81,12.795,1.3494,72.988
7.5023,1025.4,88.393,3.434,19.353,1041.0,537.92,111.51,10.552,9.0263,107.59
9.5927,1028.4,77.007,3.2523,18.897,1000.8,512.45,100.52,10.38,1.9122,118.9
11.585,1018.2,92.751,3.2518,18.784,1009.5,519.71,100.83,10.253,39.05,111.78
10.579,1007.7,94.04,4.2205,23.833,1084.0,549.99,133.67,11.722,1.5315,77.144
26.379,1012.6,59.962,3.9537,26.612,1092.8,547.27,136.0,12.513,0.74822,63.448
7.2289,1016.5,89.096,4.7425,30.418,1096.6,534.49,155.63,13.468,0.78908,69.564
26.013,1009.9,50.111,3.8355,25.431,1091.2,550.02,134.25,12.259,0.685,69.713
21.452,1012.0,64.221,2.795,18.219,1048.4,549.73,103.36,10.143,3.3498,68.716
23.704,1010.5,89.813,3.794,25.155,1089.6,550.16,133.18,11.962,0.7158,58.297
13.075,1015.2,57.259,5.1612,32.061,1099.8,531.22,158.32,13.813,0.3336,66.409
12.556,1016.7,84.336,4.3335,23.874,1084.8,549.94,132.8,11.795,1.228,76.29
15.69,1012.6,88.335,3.5551,24.15,1085.5,549.92,132.72,11.716,1.2727,66.408
25.827,1016.9,59.07,4.3311,27.287,1099.7,548.34,139.77,12.651,1.1995,70.645
26.655,1011.1,60.008,4.0636,26.246,1093.7,549.68,133.78,12.285,0.71037,69.025
27.992,1008.5,59.631,4.7547,30.772,1099.9,537.59,145.62,13.371,0.39853,60.177
8.2673,1012.8,93.272,4.1991,23.928,1085.9,550.25,133.66,11.738,1.7001,79.809
11.229,1026.3,86.603,4.3525,26.365,1088.6,542.03,141.99,12.599,1.4729,71.53
17.299,1018.2,90.191,4.8204,30.74,1100.4,534.16,154.54,13.742,1.1915,61.489
8.4984,1008.6,86.525,4.0903,23.744,1084.4,550.09,133.62,11.8,1.4506,80.708
14.389,1013.3,90.196,3.6155,24.207,1086.2,550.27,133.73,11.874,0.81683,66.791
29.991,1003.8,64.434,4.517,29.809,1100.3,542.0,146.39,13.021,1.2164,56.536
9.5988,1024.5,72.303,3.9191,23.825,1085.5,550.05,134.1,11.87,1.5626,79.879
22.389,1006.2,76.834,2.8247,17.974,1046.4,550.04,101.83,9.9982,4.3183,65.884
14.355,1005.9,93.034,4.5032,31.799,1100.2,533.51,157.35,13.658,1.1121,62.916
30.958,1009.6,51.552,4.4816,30.097,1099.8,540.26,147.64,13.232,0.30669,55.984
23.653,1006.0,78.925,3.1222,20.258,1060.2,550.16,111.77,10.63,1.6306,52.991
24.533,1009.9,94.63,3.9067,25.746,1092.6,549.71,134.7,12.23,0.45103,57.772
24.571,1016.8,65.25,4.4151,30.756,1099.9,536.35,151.63,13.496,1.4923,66.551
24.191,1013.0,87.2,4.673,30.253,1099.8,539.26,147.42,13.267,1.2517,58.295
4.7781,1012.3,85.267,3.8687,23.891,1086.0,549.97,134.85,11.871,1.4289,84.566
15.306,1006.6,94.486,3.0419,19.174,1054.6,549.93,110.76,10.394,3.0991,65.037
20.185,1013.9,84.17,3.0806,19.448,1056.8,549.95,110.19,10.428,3.2048,59.487
15.598,1019.1,84.105,5.4714,31.146,1100.0,533.67,155.01,13.662,1.0575,62.997
21.262,1016.1,72.594,4.8963,30.688,1100.0,534.58,152.85,13.608,1.2425,61.817
6.6964,1012.0,97.391,4.6012,29.1,1093.0,537.17,152.42,13.094,0.68755,72.014
20.604,1014.9,75.776,4.4725,31.346,1099.8,534.49,154.33,13.631,0.82432,57.797
25.343,1010.3,48.376,4.6611,30.23,1100.0,538.41,150.71,13.292,1.3279,61.077
20.401,1010.9,94.099,3.3123,20.046,1059.1,549.85,111.77,10.585,3.6152,58.56
32.814,1005.1,42.003,4.3856,29.068,1099.8,544.32,144.56,12.949,0.18028,62.624
23.383,1012.3,77.891,2.9522,19.948,1058.4,550.0,110.82,10.556,2.5459,54.934
14.847,1017.3,79.355,4.1048,24.244,1087.0,549.87,133.68,11.845,1.2436,72.196
22.114,1015.0,89.367,3.0836,19.835,1059.4,550.04,111.77,10.589,2.2964,54.14
5.9275,1024.0,84.498,4.2132,23.875,1085.9,550.09,134.65,11.896,1.2107,60.38
17.695,1021.9,50.594,3.5744,24.375,1088.4,549.91,133.8,11.912,0.75592,73.358
7.7232,1024.7,88.66,3.732,24.058,1087.1,549.78,133.67,11.831,0.50862,82.043
20.579,1015.0,89.825,4.8153,33.79,1099.8,525.8,158.5,14.064,1.0117,54.334
11.59,1020.9,88.384,4.4315,24.0,1085.9,549.78,134.04,11.892,1.5507,74.814
24.725,1015.7,60.689,3.4496,23.048,1077.0,549.65,123.87,11.433,1.5957,64.908
7.0311,1030.1,93.637,4.8118,29.298,1099.7,539.13,154.72,13.237,0.80091,74.359
26.586,1012.4,67.984,4.0686,26.184,1094.5,549.73,134.77,12.298,0.50982,63.855
21.95,1006.6,98.916,3.8226,24.822,1087.2,550.25,131.73,11.983,1.0289,57.825
20.662,1014.7,79.696,4.5151,31.507,1100.2,533.62,154.99,13.688,0.59125,58.07
11.06,1008.8,100.14,4.4475,23.974,1084.8,550.21,133.74,11.827,1.2846,71.973
28.749,1005.9,57.408,4.1671,26.067,1093.0,549.83,133.76,12.238,1.37,66.658
5.1481,1016.3,91.441,3.952,23.832,1085.0,550.36,133.68,11.847,1.1897,82.197
7.0509,1023.9,89.655,4.2267,25.603,1084.7,543.82,139.64,12.261,1.5404,79.116
24.41,1021.3,56.014,4.097,25.602,1093.5,550.34,134.26,12.327,1.2166,71.316
16.27,1014.6,96.32,4.5794,24.675,1088.3,550.18,133.73,11.975,0.79106,63.785
13.286,1005.5,88.089,3.8632,20.236,1061.5,550.16,116.21,10.779,2.6631,85.546
